,fullName,id,link,jerseyNumber,code,name,type,abbreviation,Team_Number,birthDate,currentAge,birthCity,birthStateProvince,birthCountry,nationality,height,weight,active,alternateCaptain,captain,rookie,shootsCatches,rosterStatus,timeOnIce22,assists22,goals22,pim22,shots22,games22,hits22,powerPlayGoals22,powerPlayPoints22,powerPlayTimeOnIce22,evenTimeOnIce22,penaltyMinutes22,faceOffPct22,shotPct22,gameWinningGoals22,overTimeGoals22,shortHandedGoals22,shortHandedPoints22,shortHandedTimeOnIce22,blocked22,plusMinus22,points22,shifts22,timeOnIcePerGame22,evenTimeOnIcePerGame22,shortHandedTimeOnIcePerGame22,powerPlayTimeOnIcePerGame22,ot22,shutouts22,ties22,wins22,losses22,saves22,powerPlaySaves22,shortHandedSaves22,evenSaves22,shortHandedShots22,evenShots22,powerPlayShots22,savePercentage22,goalAgainstAverage22,gamesStarted22,shotsAgainst22,goalsAgainst22,powerPlaySavePercentage22,shortHandedSavePercentage22,evenStrengthSavePercentage22,timeOnIce21,assists21,goals21,pim21,shots21,games21,hits21,powerPlayGoals21,powerPlayPoints21,powerPlayTimeOnIce21,evenTimeOnIce21,penaltyMinutes21,faceOffPct21,shotPct21,gameWinningGoals21,overTimeGoals21,shortHandedGoals21,shortHandedPoints21,shortHandedTimeOnIce21,blocked21,plusMinus21,points21,shifts21,timeOnIcePerGame21,evenTimeOnIcePerGame21,shortHandedTimeOnIcePerGame21,powerPlayTimeOnIcePerGame21,ot21,shutouts21,ties21,wins21,losses21,saves21,powerPlaySaves21,shortHandedSaves21,evenSaves21,shortHandedShots21,evenShots21,powerPlayShots21,savePercentage21,goalAgainstAverage21,gamesStarted21,shotsAgainst21,goalsAgainst21,powerPlaySavePercentage21,shortHandedSavePercentage21,evenStrengthSavePercentage21,timeOnIce20,assists20,goals20,pim20,shots20,games20,hits20,powerPlayGoals20,powerPlayPoints20,powerPlayTimeOnIce20,evenTimeOnIce20,penaltyMinutes20,faceOffPct20,shotPct20,gameWinningGoals20,overTimeGoals20,shortHandedGoals20,shortHandedPoints20,shortHandedTimeOnIce20,blocked20,plusMinus20,points20,shifts20,timeOnIcePerGame20,evenTimeOnIcePerGame20,shortHandedTimeOnIcePerGame20,powerPlayTimeOnIcePerGame20,ot20,shutouts20,ties20,wins20,losses20,saves20,powerPlaySaves20,shortHandedSaves20,evenSaves20,shortHandedShots20,evenShots20,powerPlayShots20,savePercentage20,goalAgainstAverage20,gamesStarted20,shotsAgainst20,goalsAgainst20,powerPlaySavePercentage20,shortHandedSavePercentage20,evenStrengthSavePercentage20,timeOnIce19,assists19,goals19,pim19,shots19,games19,hits19,powerPlayGoals19,powerPlayPoints19,powerPlayTimeOnIce19,evenTimeOnIce19,penaltyMinutes19,faceOffPct19,shotPct19,gameWinningGoals19,overTimeGoals19,shortHandedGoals19,shortHandedPoints19,shortHandedTimeOnIce19,blocked19,plusMinus19,points19,shifts19,timeOnIcePerGame19,evenTimeOnIcePerGame19,shortHandedTimeOnIcePerGame19,powerPlayTimeOnIcePerGame19,ot19,shutouts19,ties19,wins19,losses19,saves19,powerPlaySaves19,shortHandedSaves19,evenSaves19,shortHandedShots19,evenShots19,powerPlayShots19,savePercentage19,goalAgainstAverage19,gamesStarted19,shotsAgainst19,goalsAgainst19,powerPlaySavePercentage19,shortHandedSavePercentage19,evenStrengthSavePercentage19,timeOnIce18,assists18,goals18,pim18,shots18,games18,hits18,powerPlayGoals18,powerPlayPoints18,powerPlayTimeOnIce18,evenTimeOnIce18,penaltyMinutes18,faceOffPct18,shotPct18,gameWinningGoals18,overTimeGoals18,shortHandedGoals18,shortHandedPoints18,shortHandedTimeOnIce18,blocked18,plusMinus18,points18,shifts18,timeOnIcePerGame18,evenTimeOnIcePerGame18,shortHandedTimeOnIcePerGame18,powerPlayTimeOnIcePerGame18,ot18,shutouts18,ties18,wins18,losses18,saves18,powerPlaySaves18,shortHandedSaves18,evenSaves18,shortHandedShots18,evenShots18,powerPlayShots18,savePercentage18,goalAgainstAverage18,gamesStarted18,shotsAgainst18,goalsAgainst18,powerPlaySavePercentage18,shortHandedSavePercentage18,evenStrengthSavePercentage18,timeOnIce17,assists17,goals17,pim17,shots17,games17,hits17,powerPlayGoals17,powerPlayPoints17,powerPlayTimeOnIce17,evenTimeOnIce17,penaltyMinutes17,faceOffPct17,shotPct17,gameWinningGoals17,overTimeGoals17,shortHandedGoals17,shortHandedPoints17,shortHandedTimeOnIce17,blocked17,plusMinus17,points17,shifts17,timeOnIcePerGame17,evenTimeOnIcePerGame17,shortHandedTimeOnIcePerGame17,powerPlayTimeOnIcePerGame17,ot17,shutouts17,wins17,losses17,saves17,powerPlaySaves17,shortHandedSaves17,evenSaves17,shortHandedShots17,evenShots17,powerPlayShots17,savePercentage17,goalAgainstAverage17,gamesStarted17,shotsAgainst17,goalsAgainst17,powerPlaySavePercentage17,shortHandedSavePercentage17,evenStrengthSavePercentage17,timeOnIce16,assists16,goals16,pim16,shots16,games16,hits16,powerPlayGoals16,powerPlayPoints16,powerPlayTimeOnIce16,evenTimeOnIce16,penaltyMinutes16,faceOffPct16,shotPct16,gameWinningGoals16,overTimeGoals16,shortHandedGoals16,shortHandedPoints16,shortHandedTimeOnIce16,blocked16,plusMinus16,points16,shifts16,timeOnIcePerGame16,evenTimeOnIcePerGame16,shortHandedTimeOnIcePerGame16,powerPlayTimeOnIcePerGame16,ot16,shutouts16,wins16,losses16,saves16,powerPlaySaves16,shortHandedSaves16,evenSaves16,shortHandedShots16,evenShots16,powerPlayShots16,savePercentage16,goalAgainstAverage16,gamesStarted16,shotsAgainst16,goalsAgainst16,powerPlaySavePercentage16,shortHandedSavePercentage16,evenStrengthSavePercentage16,timeOnIce15,assists15,goals15,pim15,shots15,games15,hits15,powerPlayGoals15,powerPlayPoints15,powerPlayTimeOnIce15,evenTimeOnIce15,penaltyMinutes15,faceOffPct15,shotPct15,gameWinningGoals15,overTimeGoals15,shortHandedGoals15,shortHandedPoints15,shortHandedTimeOnIce15,blocked15,plusMinus15,points15,shifts15,timeOnIcePerGame15,evenTimeOnIcePerGame15,shortHandedTimeOnIcePerGame15,powerPlayTimeOnIcePerGame15,ot15,shutouts15,wins15,losses15,saves15,powerPlaySaves15,shortHandedSaves15,evenSaves15,shortHandedShots15,evenShots15,powerPlayShots15,savePercentage15,goalAgainstAverage15,gamesStarted15,shotsAgainst15,goalsAgainst15,powerPlaySavePercentage15,shortHandedSavePercentage15,evenStrengthSavePercentage15,timeOnIce14,assists14,goals14,pim14,shots14,games14,hits14,powerPlayGoals14,powerPlayPoints14,powerPlayTimeOnIce14,evenTimeOnIce14,penaltyMinutes14,faceOffPct14,shotPct14,gameWinningGoals14,overTimeGoals14,shortHandedGoals14,shortHandedPoints14,shortHandedTimeOnIce14,blocked14,plusMinus14,points14,shifts14,timeOnIcePerGame14,evenTimeOnIcePerGame14,shortHandedTimeOnIcePerGame14,powerPlayTimeOnIcePerGame14,ot14,shutouts14,wins14,losses14,saves14,powerPlaySaves14,shortHandedSaves14,evenSaves14,shortHandedShots14,evenShots14,powerPlayShots14,savePercentage14,goalAgainstAverage14,gamesStarted14,shotsAgainst14,goalsAgainst14,powerPlaySavePercentage14,shortHandedSavePercentage14,evenStrengthSavePercentage14,Salary_2014-15,Salary_2015-16,Salary_2016-17,Salary_2017-18,Salary_2018-19,Salary_2019-20,Salary_2020-21,Salary_2021-22
35,Jack Campbell,8475789,/api/v1/people/8475789,36,G,Goalie,Goalie,G,10,1992-01-09,29,Port Huron,MI,USA,USA,"6' 2""",197,True,False,False,False,L,Y,2795:24,,,,,49,,,,,,,,,,,,,,,,,,57:02,,,,6,5,0,31,9,1307,145,38,1124,39,1228,163,0.914,2.6401,47,1430,123,88.95705521472392,97.43589743589743,91.53094462540716,1284:24,,,,,22,,,,,,,,,,,,,,,,,,58:22,,,,2,2,0,17,3,539,63,22,454,25,491,69,0.921,2.1489,22,585,46,91.30434782608695,88.0,92.4643584521385,1566:59,,,,,26,,,,,,,,,,,,,,,,,,60:16,,,,3,0,0,11,12,688,72,21,595,22,653,86,0.904,2.7952,26,761,73,83.72093023255815,95.45454545454545,91.11791730474732,1592:46,,,,,31,,,,,,,,,,,,,,,,,,51:22,,,,1,2,0,10,14,784,102,16,666,18,714,113,0.927811,2.297888,25,845,61,90.2654867256637,88.88888888888889,93.27731092436974,266:37,,,,,5,,,,,,,,,,,,,,,,,,53:19,,,,2,0,0,2,0,134,23,12,99,12,110,23,0.924138,2.475464,4,145,11,100.0,100.0,90.0,20:00,,,,,1,,,,,,,,,,,,,,,,,,20:00,,,,0,0,0,0,5,1,0,4,0,4,1,1.0,0.0,0,5,0,100.0,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60:00,,,,,1,,,,,,,,,,,,,,,,,,60:00,,,,0,0,0,1,41,14,1,26,2,29,16,0.87234,6.0,1,47,6,87.5,50.0,89.65517241379311,0.0,0.0,0.0,0.0,0.0,0.0,1500000.0,1800000.0
36,Frederik Andersen,8475883,/api/v1/people/8475883,31,G,Goalie,Goalie,G,10,1989-10-02,31,Herning,,DNK,DNK,"6' 4""",238,True,False,False,False,L,Y,3070:53,,,,,52,,,,,,,,,,,,,,,,,,59:03,,,,3,4,0,35,14,1320,166,47,1107,48,1199,184,0.922,2.1688,51,1431,111,90.21739130434783,97.91666666666666,92.32693911592995,1420:07,,,,,24,,,,,,,,,,,,,,,,,,59:10,,,,3,0,0,13,8,598,68,20,510,23,559,86,0.895,2.9575,23,668,70,79.06976744186046,86.95652173913044,91.23434704830053,3006:40,,,,,52,,,,,,,,,,,,,,,,,,57:49,,,,7,3,0,29,13,1434,181,41,1212,45,1321,211,0.909,2.8537,52,1577,143,85.78199052132702,91.11111111111111,91.74867524602574,3510:15,,,,,60,,,,,,,,,,,,,,,,,,58:30,,,,7,1,0,36,16,1796,185,47,1564,53,1687,218,0.917263,2.769034,60,1958,162,84.86238532110092,88.67924528301887,92.7089508002371,3888:31,,,,,66,,,,,,,,,,,,,,,,,,58:55,,,,5,5,0,38,21,2029,241,55,1733,59,1881,271,0.917684,2.808269,66,2211,182,88.92988929889299,93.22033898305084,92.13184476342371,3799:20,,,,,66,,,,,,,,,,,,,,,,,,57:33,,,,14,4,33,16,1883,262,50,1571,55,1704,293,0.917641,2.668889,66,2052,169,89.419795221843,90.9090909090909,92.19483568075117,2297:56,,,,,43,,,,,,,,,,,,,,,,,,53:26,,,,7,3,22,9,998,165,19,814,22,877,187,0.918969,2.297717,37,1086,88,88.23529411764706,86.36363636363636,92.8164196123147,3105:43,,,,,54,,,,,,,,,,,,,,,,,,57:30,,,,5,3,35,12,1313,195,38,1080,41,1174,221,0.914345,2.376263,53,1436,123,88.23529411764706,92.6829268292683,91.9931856899489,1569:26,,,,,28,,,,,,,,,,,,,,,,,,56:03,,,,0,0,20,5,723,107,12,604,14,651,118,0.923372,2.293822,24,783,60,90.67796610169492,85.71428571428571,92.78033794162826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4000000.0
37,Joseph Woll,8479361,/api/v1/people/8479361,60,G,Goalie,Goalie,G,10,1998-07-12,23,Dardenne Prairie,MO,USA,USA,"6' 4""",203,True,False,False,True,L,Y,239:54,,,,,4,,,,,,,,,,,,,,,,,,59:58,,,,0,1,0,3,1,112,12,3,97,3,105,15,0.911,2.7511,4,123,11,80.0,100.0,92.38095238095238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,David Rittich,8479496,/api/v1/people/8479496,33,G,Goalie,Goalie,G,10,1992-08-19,28,Jihlava,,CZE,CZE,"6' 3""",206,True,False,False,False,L,Y,822:56,,,,,17,,,,,,,,,,,,,,,,,,48:24,,,,4,0,0,6,3,382,50,8,324,9,361,61,0.886,3.5726,12,431,49,81.9672131147541,88.88888888888889,89.75069252077562,965:46,,,,,19,,,,,,,,,,,,,,,,,,50:49,,,,2,1,0,5,8,417,42,22,353,24,387,52,0.901,2.8578,15,463,46,80.76923076923077,91.66666666666666,91.21447028423772,2791:58,,,,,48,,,,,,,,,,,,,,,,,,58:09,,,,6,2,0,24,17,1340,187,40,1113,47,1219,212,0.907,2.9657,48,1478,138,88.20754716981132,85.1063829787234,91.30434782608695,2503:20,,,,,45,,,,,,,,,,,,,,,,,,55:37,,,,5,1,0,27,9,1119,137,41,941,46,1020,162,0.911238,2.612517,42,1228,109,84.5679012345679,89.13043478260869,92.25490196078432,1008:14,,,,,21,,,,,,,,,,,,,,,,,,48:00,,,,3,0,0,8,6,463,74,12,377,13,415,84,0.904297,2.915992,16,512,49,88.09523809523809,92.3076923076923,90.8433734939759,20:00,,,,,1,,,,,,,,,,,,,,,,,,20:00,,,,0,0,0,0,9,3,0,6,0,6,4,0.9,3.0,0,10,1,75.0,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1250000.0
39,Veini Vehvilainen,8481001,/api/v1/people/8481001,35,G,Goalie,Goalie,G,10,1997-02-13,24,Jyväskylä,,FIN,FIN,"6' 0""",181,True,False,False,True,L,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10:40,,,,,1,,,,,,,,,,,,,,,,,,10:40,,,,0,0,0,0,0,3,1,1,1,2,1,1,0.75,5.625,0,4,1,100.0,50.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,James Reimer,8473503,/api/v1/people/8473503,47,G,Goalie,Goalie,G,12,1988-03-15,33,Morweena,MB,CAN,CAN,"6' 2""",220,True,False,False,False,L,Y,2672:41,,,,,48,,,,,,,,,,,,,,,,,,55:40,,,,10,1,0,19,17,1321,173,29,1119,33,1231,186,0.911,2.896,46,1450,129,93.01075268817203,87.87878787878788,90.90170593013809,1331:06,,,,,22,,,,,,,,,,,,,,,,,,60:30,,,,2,0,0,15,5,568,92,11,465,11,508,108,0.906,2.6595,21,627,59,85.18518518518519,100.0,91.53543307086615,1378:01,,,,,25,,,,,,,,,,,,,,,,,,55:07,,,,2,3,0,14,6,651,109,13,529,15,574,123,0.914,2.656,24,712,61,88.6178861788618,86.66666666666667,92.1602787456446,1805:11,,,,,36,,,,,,,,,,,,,,,,,,50:08,,,,5,0,0,13,12,836,93,30,713,33,785,111,0.899892,3.091099,29,929,93,83.78378378378379,90.9090909090909,90.828025477707,2411:25,,,,,44,,,,,,,,,,,,,,,,,,54:48,,,,6,4,0,22,14,1253,213,25,1015,27,1110,236,0.9126,2.985797,42,1373,120,90.2542372881356,92.5925925925926,91.44144144144144,2324:35,,,,,43,,,,,,,,,,,,,,,,,,54:03,,,,5,3,18,16,1124,145,17,962,21,1035,166,0.919804,2.529486,39,1222,98,87.34939759036145,80.95238095238095,92.94685990338164,2290:27,,,,,40,,,,,,,,,,,,,,,,,,57:15,,,,7,3,17,14,1040,125,24,891,28,950,150,0.921986,2.305224,37,1128,88,83.33333333333334,85.71428571428571,93.78947368421052,1766:53,,,,,35,,,,,,,,,,,,,,,,,,50:28,,,,1,0,9,16,908,122,18,768,23,840,138,0.907093,3.158103,27,1001,93,88.40579710144928,78.26086956521739,91.42857142857143,1784:39,,,,,36,,,,,,,,,,,,,,,,,,49:34,,,,1,1,12,16,997,138,25,834,27,904,164,0.910502,3.294764,32,1095,98,84.14634146341463,92.5925925925926,92.2566371681416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1750000.0
41,Petr Mrazek,8475852,/api/v1/people/8475852,34,G,Goalie,Goalie,G,12,1992-02-14,29,Ostrava,,CZE,CZE,"6' 1""",190,True,False,False,False,L,Y,1042:07,,,,,20,,,,,,,,,,,,,,,,,,52:06,,,,0,0,0,12,6,462,57,12,393,13,441,66,0.888,3.3394,18,520,58,86.36363636363636,92.3076923076923,89.1156462585034,670:59,,,,,12,,,,,,,,,,,,,,,,,,55:54,,,,3,3,0,6,2,275,21,5,249,9,266,23,0.923,2.0567,12,298,23,91.30434782608695,55.55555555555556,93.60902255639097,2320:59,,,,,40,,,,,,,,,,,,,,,,,,58:01,,,,2,3,0,21,16,987,150,23,814,25,893,173,0.905,2.6885,38,1091,104,86.70520231213872,92.0,91.15341545352743,2386:51,,,,,40,,,,,,,,,,,,,,,,,,59:40,,,,3,4,0,23,14,1009,123,31,855,36,920,148,0.913949,2.388085,40,1104,95,83.1081081081081,86.11111111111111,92.93478260869566,2096:42,,,,,39,,,,,,,,,,,,,,,,,,53:45,,,,6,4,0,14,13,974,117,23,834,26,912,142,0.901852,3.033338,33,1080,106,82.3943661971831,88.46153846153845,91.44736842105263,2857:31,,,,,50,,,,,,,,,,,,,,,,,,57:09,,,,9,1,18,21,1317,180,21,1116,26,1225,211,0.900821,3.044602,44,1462,145,85.30805687203792,80.76923076923077,91.10204081632654,2960:35,,,,,54,,,,,,,,,,,,,,,,,,54:49,,,,6,4,27,16,1333,202,31,1100,33,1184,231,0.92058,2.330622,49,1448,115,87.44588744588745,93.93939393939394,92.9054054054054,1585:02,,,,,29,,,,,,,,,,,,,,,,,,54:39,,,,2,3,16,9,705,141,16,548,19,589,160,0.917969,2.384808,26,768,63,88.125,84.21052631578947,93.0390492359932,448:38,,,,,9,,,,,,,,,,,,,,,,,,49:50,,,,0,2,2,4,165,20,7,138,7,151,20,0.926966,1.738614,6,178,13,100.0,100.0,91.3907284768212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2800000.0
42,Antoine Bibeau,8477312,/api/v1/people/8477312,35,G,Goalie,Goalie,G,12,1994-05-01,27,Victoriaville,QC,CAN,CAN,"6' 3""",205,True,False,False,False,L,Y,00:00,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91:45,,,,,2,,,,,,,,,,,,,,,,,,45:52,,,,0,0,0,1,0,37,5,2,30,2,32,8,0.881,3.2698,1,42,5,62.5,100.0,93.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120:39,,,,,2,,,,,,,,,,,,,,,,,,60:19,,,,0,0,1,1,51,9,5,37,5,39,11,0.927273,1.989225,2,55,4,81.81818181818183,100.0,94.87179487179486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,Alex Nedeljkovic,8477968,/api/v1/people/8477968,39,G,Goalie,Goalie,G,12,1996-01-07,25,Parma,OH,USA,USA,"6' 0""",189,True,False,False,True,L,Y,3230:48,,,,,59,,,,,,,,,,,,,,,,,,54:45,,,,9,4,0,20,24,1618,191,46,1381,53,1521,222,0.901,3.3057,52,1796,178,86.03603603603604,86.79245283018868,90.79552925706771,1392:02,,,,,23,,,,,,,,,,,,,,,,,,60:31,,,,3,3,0,15,5,604,68,18,518,20,552,76,0.932,1.8965,23,648,44,89.47368421052632,90.0,93.84057971014492,216:19,,,,,4,,,,,,,,,,,,,,,,,,54:04,,,,1,0,0,1,2,86,17,1,68,1,77,19,0.887,3.0511,3,97,11,89.47368421052632,100.0,88.31168831168831,60:00,,,,,1,,,,,,,,,,,,,,,,,,60:00,,,,0,0,0,1,0,24,3,0,21,0,23,3,0.923077,2.0,1,26,2,100.0,,91.30434782608695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29:57,,,,,1,,,,,,,,,,,,,,,,,,29:57,,,,0,0,0,0,17,1,0,16,0,16,1,1.0,0.0,0,17,0,100.0,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2500000.0
44,Sergei Bobrovsky,8475683,/api/v1/people/8475683,72,G,Goalie,Goalie,G,13,1988-09-20,32,Novokuznetsk,,RUS,RUS,"6' 2""",182,True,False,False,False,L,Y,3082:10,,,,,54,,,,,,,,,,,,,,,,,,57:04,,,,3,3,0,39,7,1429,231,42,1156,47,1262,257,0.913,2.667,53,1566,137,89.88326848249028,89.36170212765957,91.60063391442155,1816:28,,,,,31,,,,,,,,,,,,,,,,,,58:35,,,,2,0,0,19,8,847,131,40,676,42,741,152,0.906,2.9067,30,935,88,86.18421052631578,95.23809523809523,91.22807017543859,2805:59,,,,,50,,,,,,,,,,,,,,,,,,56:07,,,,6,1,0,23,19,1354,190,48,1116,51,1236,218,0.9,3.2288,49,1505,151,87.1559633027523,94.11764705882352,90.29126213592234,3556:40,,,,,62,,,,,,,,,,,,,,,,,,57:21,,,,1,9,0,37,24,1603,145,50,1408,55,1538,163,0.91287,2.581068,61,1756,153,88.95705521472392,90.9090909090909,91.54746423927178,3911:34,,,,,65,,,,,,,,,,,,,,,,,,60:10,,,,6,5,0,37,22,1835,207,41,1587,46,1698,249,0.920723,2.423581,65,1993,158,83.13253012048193,89.13043478260869,93.46289752650176,3707:04,,,,,63,,,,,,,,,,,,,,,,,,58:50,,,,5,7,41,17,1727,236,35,1456,36,1553,265,0.931499,2.055534,63,1854,127,89.05660377358491,97.22222222222221,93.75402446877013,2116:21,,,,,37,,,,,,,,,,,,,,,,,,57:11,,,,1,1,15,19,952,150,26,776,29,847,173,0.907531,2.750018,37,1049,97,86.70520231213872,89.65517241379311,91.61747343565526,2994:26,,,,,51,,,,,,,,,,,,,,,,,,58:42,,,,3,2,30,17,1498,275,34,1189,36,1285,311,0.917892,2.684982,49,1632,134,88.42443729903538,94.44444444444444,92.52918287937743,3299:26,,,,,58,,,,,,,,,,,,,,,,,,56:53,,,,5,5,32,20,1568,271,26,1271,33,1365,301,0.922896,2.382227,58,1699,131,90.03322259136213,78.78787878787878,93.11355311355311,0.0,0.0,0.0,0.0,0.0,11500000.0,12000000.0,12000000.0
45,Chris Driedger,8476904,/api/v1/people/8476904,60,G,Goalie,Goalie,G,13,1994-05-18,27,Winnipeg,MB,CAN,CAN,"6' 4""",208,True,False,False,False,L,Y,1478:24,,,,,27,,,,,,,,,,,,,,,,,,54:45,,,,1,1,0,9,14,649,85,19,545,21,594,107,0.899,2.9627,24,722,73,79.43925233644859,90.47619047619048,91.75084175084174,1361:36,,,,,23,,,,,,,,,,,,,,,,,,59:12,,,,3,3,0,14,6,593,81,18,494,19,529,92,0.927,2.0711,23,640,47,88.04347826086956,94.73684210526315,93.38374291115312,642:40,,,,,12,,,,,,,,,,,,,,,,,,53:33,,,,1,1,0,7,2,332,37,8,287,9,304,41,0.938,2.0539,11,354,22,90.2439024390244,88.88888888888889,94.4078947368421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40:00,,,,,1,,,,,,,,,,,,,,,,,,40:00,,,,0,0,0,1,11,1,0,10,0,14,1,0.733333,6.0,0,15,4,100.0,,71.42857142857143,31:49,,,,,1,,,,,,,,,,,,,,,,,,31:49,,,,0,0,0,0,11,4,0,7,0,7,4,1.0,0.0,0,11,0,100.0,,100.0,22:52,,,,,1,,,,,,,,,,,,,,,,,,22:52,,,,0,0,0,0,10,0,2,8,2,8,0,1.0,0.0,0,10,0,,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,Philippe Desrosiers,8477475,/api/v1/people/8477475,95,G,Goalie,Goalie,G,13,1995-08-16,25,Saint-Hyacinthe,QC,CAN,CAN,"6' 1""",201,True,False,False,True,L,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
